黒滝,奈良県,147,293,135.8369,34.3061,Kurotaki,Nara Prefecture
信楽,滋賀県,151,279,136.0316,34.853,Shigaraki,Shiga Prefecture
多賀,滋賀県,157,270,136.3599,35.2383,Taga,Shiga Prefecture
大津,滋賀県,147,270,135.8671,35.2482,Otsu,Shiga Prefecture
日野,滋賀県,155,277,136.261,34.9638,Hino,Shiga Prefecture
上野,三重県,152,282,136.1151,34.7677,Ueno,Mie Prefecture
亀山,三重県,159,279,136.4493,34.8569,Kameyama,Mie Prefecture
伊勢,三重県,165,288,136.7334,34.4908,Ise,Mie Prefecture
南島,三重県,160,294,136.4996,34.2777,South Island,Mie Prefecture
名張,三重県,152,285,136.1073,34.6285,Nabari,Mie Prefecture
四日市,三重県,163,277,136.6357,34.9704,Yokkaichi,Mie Prefecture
宮川,三重県,157,291,136.3348,34.3624,Miyagawa,Mie Prefecture
尾鷲,三重県,153,299,136.1687,34.0638,Owase,Mie Prefecture
志摩,三重県,167,294,136.8232,34.2544,Shima,Mie Prefecture
松阪,三重県,161,286,136.5296,34.5752,Matsusaka,Mie Prefecture
椿世,三重県,159,279,136.4546,34.8702,Tsubaki,Mie Prefecture
津,三重県,160,283,136.5039,34.7178,Tianjin,Mie Prefecture
熊野,三重県,152,303,136.0822,33.8783,Kumano,Mie Prefecture
白山,三重県,157,285,136.3365,34.6435,Hakusan,Mie Prefecture
紀和,三重県,148,303,135.9188,33.8764,Kiwa,Mie Prefecture
菰野,三重県,160,275,136.5073,35.0279,Komono,Mie Prefecture
藤原,三重県,160,272,136.4943,35.1718,Fujiwara,Mie Prefecture
飯高,三重県,157,290,136.3329,34.4283,Iitaka,Mie Prefecture
丹後,京都府,132,258,135.1022,35.7406,Tango,Kyoto
久美浜,京都府,128,261,134.8941,35.6037,Kumihama,Kyoto
亀岡,京都府,141,275,135.5638,35.017,Kameoka,Kyoto
京都,京都府,146,276,135.8188,34.9962,Kyoto,Kyoto
伊根,京都府,136,259,135.2919,35.6767,Ine,Kyoto
南山城,京都府,150,281,135.9921,34.7732,Minamiyamashiro,Kyoto
大布施,京都府,145,271,135.7738,35.2098,Big Busch,Kyoto
宇治,京都府,146,279,135.8047,34.8784,Uji,Kyoto
宮津,京都府,134,263,135.196,35.5354,Miyazu,Kyoto
広河原,京都府,145,270,135.7667,35.2497,Hirokawara,Kyoto
日吉,京都府,140,272,135.5016,35.1637,Hiyoshi,Kyoto
本庄,京都府,138,269,135.3966,35.2612,Honjo,Kyoto
福知山,京都府,133,269,135.1827,35.2759,Fukuchiyama,Kyoto
舞鶴,京都府,138,264,135.3891,35.4759,Maizuru,Kyoto
芦生,京都府,144,268,135.713,35.3057,Ashio,Kyoto
三木,兵庫県,130,281,134.9899,34.7976,Miki,Hyogo prefecture
三田,兵庫県,135,277,135.2713,34.9515,Mita,Hyogo prefecture
上月,兵庫県,116,276,134.3228,34.9848,First month,Hyogo prefecture
丹南,兵庫県,133,274,135.1777,35.0593,Tannan,Hyogo prefecture
五色,兵庫県,125,290,134.7925,34.4149,Five colors,Hyogo prefecture
出石,兵庫県,127,264,134.8758,35.4615,Izushi,Hyogo prefecture
加古川,兵庫県,126,280,134.8236,34.832,Kakogawa,Hyogo prefecture
南淡,兵庫県,124,294,134.7292,34.2499,Minamiawaji,Hyogo prefecture
和田山,兵庫県,127,267,134.8619,35.3407,Wadayama,Hyogo prefecture
大屋,兵庫県,123,268,134.6652,35.3326,Oya,Hyogo prefecture
姫路,兵庫県,123,280,134.687,34.8143,Himeji,Hyogo prefecture
山崎,兵庫県,121,276,134.552,34.9959,Yamazaki,Hyogo prefecture
市川,兵庫県,125,276,134.7634,34.989,Ichikawa,Hyogo prefecture
明石,兵庫県,130,285,134.9999,34.6444,Akashi,Hyogo prefecture
村岡,兵庫県,121,265,134.5748,35.4582,Muraoka,Hyogo prefecture
東浦,兵庫県,130,287,134.9904,34.533,Higashiura,Hyogo prefecture
波賀,兵庫県,120,272,134.5459,35.1637,Haga,Hyogo prefecture
洲本,兵庫県,128,292,134.9014,34.3405,Sumoto,Hyogo prefecture
浜坂,兵庫県,119,261,134.45,35.6194,Hamasaka,Hyogo prefecture
生野,兵庫県,125,272,134.788,35.1482,Ikuno,Hyogo prefecture
神戸,兵庫県,133,283,135.1583,34.6898,Kobe,Hyogo prefecture
西宮,兵庫県,137,282,135.3499,34.7463,Nishinomiya,Hyogo prefecture
西脇,兵庫県,130,276,134.9999,35.0023,Nishiwaki,Hyogo prefecture
赤穂,兵庫県,117,282,134.39,34.7551,Ako,Hyogo prefecture
香住,兵庫県,122,260,134.6284,35.6411,Kasumi,Hyogo prefecture
黒井,兵庫県,132,272,135.1041,35.169,Kuroi,Hyogo prefecture
龍野,兵庫県,120,279,134.5445,34.8593,Tatsuno,Hyogo prefecture
すさみ,和歌山県,140,311,135.4972,33.5503,Susami,Wakayama Prefecture
串本,和歌山県,146,313,135.7835,33.472,Kushimoto,Wakayama Prefecture
和歌山,和歌山県,133,295,135.1694,34.2288,Wakayama,Wakayama Prefecture
太地,和歌山県,149,310,135.946,33.5947,Taiji,Wakayama Prefecture
御坊,和歌山県,133,303,135.1524,33.8908,Gobo,Wakayama Prefecture
新宮,和歌山県,150,307,135.9813,33.7209,Shingu,Wakayama Prefecture
有田,和歌山県,132,298,135.116,34.0996,Arita,Wakayama Prefecture
木守,和歌山県,143,308,135.6397,33.7053,Kishou,Wakayama Prefecture
本宮,和歌山県,145,304,135.7735,33.8375,Hongu,Wakayama Prefecture
清水,和歌山県,138,298,135.4309,34.0841,Shimizu,Wakayama Prefecture
田辺,和歌山県,137,307,135.3772,33.7289,Tanabe,Wakayama Prefecture
那賀,和歌山県,138,294,135.4305,34.2755,Naga,Wakayama Prefecture
高野,和歌山県,142,295,135.586,34.216,Takano,Wakayama Prefecture
龍神,和歌山県,140,303,135.4883,33.8938,Dragon God,Wakayama Prefecture
四條畷,大阪府,143,282,135.6394,34.7405,Shijonawate,Osaka
堺,大阪府,139,286,135.471,34.5894,Sakai,Osaka
大阪,大阪府,140,283,135.5099,34.7255,Osaka,Osaka
岸和田,大阪府,138,290,135.3917,34.4402,Kishiwada,Osaka
河内長野,大阪府,142,290,135.5816,34.4366,Kawachinagano,Osaka
泉南,大阪府,135,291,135.2549,34.3755,Sennan,Osaka
羽曳野,大阪府,142,287,135.6058,34.5577,Habikino,Osaka
能勢,大阪府,138,277,135.39,34.9707,Nose,Osaka
豊中,大阪府,139,282,135.4683,34.7668,Toyonaka,Osaka
高槻,大阪府,142,279,135.5958,34.8573,Takatsuki,Osaka
上北山,奈良県,150,297,136.0046,34.1352,Kamikitayama,Nara Prefecture
五條,奈良県,144,292,135.6883,34.3408,Five,Nara Prefecture
十津川,奈良県,145,302,135.7552,33.938,Totsukawa,Nara Prefecture
大和高田,奈良県,144,288,135.7191,34.5169,Yamatotakada,Nara Prefecture
大塔,奈良県,145,295,135.7369,34.2213,Great tower,Nara Prefecture
奈良,奈良県,147,284,135.8352,34.6683,Nara,Nara Prefecture
川上,奈良県,149,292,135.9541,34.3383,Kawakami,Nara Prefecture
榛原,奈良県,149,287,135.9512,34.528,Harahara,Nara Prefecture
生駒,奈良県,145,283,135.7272,34.7154,Ikoma,Nara Prefecture
今津,滋賀県,151,265,136.0243,35.4215,Imazu,Shiga Prefecture
余呉,滋賀県,154,263,136.2065,35.5398,Yogo,Shiga Prefecture
信楽,滋賀県,151,279,136.0587,34.8779,Shigaraki,Shiga Prefecture
大津,滋賀県,148,276,135.8965,34.9718,Otsu,Shiga Prefecture
彦根,滋賀県,155,270,136.2421,35.2493,Hikone,Shiga Prefecture
志賀,滋賀県,148,271,135.921,35.2001,Shiga,Shiga Prefecture
朽木,滋賀県,148,267,135.9184,35.3476,Dead wood,Shiga Prefecture
永源寺,滋賀県,156,274,136.2946,35.0701,Eigenji Temple,Shiga Prefecture
甲西,滋賀県,152,276,136.0854,35.0051,A West,Shiga Prefecture
甲賀,滋賀県,155,278,136.2307,34.9043,Koka,Shiga Prefecture
近江八幡,滋賀県,152,273,136.0957,35.1339,Omihachiman,Shiga Prefecture
長浜,滋賀県,155,267,136.264,35.377,Nagahama,Shiga Prefecture
