小平東,北海道,271,53,141.9621,44.0974,Kodaira Higashi,Hokkaido
小平西,北海道,268,54,141.7876,44.0254,Kodaira Nishi,Hokkaido
小清水,北海道,322,58,144.4574,43.8566,Koshimizu,Hokkaido
島牧,北海道,235,85,140.1557,42.7797,Shimamaki,Hokkaido
幌加内中,北海道,275,52,142.1414,44.116,Horokanai,Hokkaido
幌加内北,北海道,275,48,142.1594,44.2803,Horokanai North,Hokkaido
幌加内南,北海道,275,55,142.1258,43.9994,Horokanai South,Hokkaido
幌延,北海道,274,30,142.0795,45.0167,Horonobe,Hokkaido
平取東,北海道,280,87,142.4054,42.7061,Biratori Higashi,Hokkaido
平取西,北海道,277,87,142.2296,42.7031,Biratori west,Hokkaido
当別,北海道,264,69,141.5836,43.4087,Tobetsu,Hokkaido
斜里北,北海道,333,53,144.9935,44.064,Shari north,Hokkaido
斜里南,北海道,329,57,144.8071,43.9269,Shari Minami,Hokkaido
新冠,北海道,283,89,142.5446,42.5977,Niikappu,Hokkaido
新得北,北海道,291,71,142.9448,43.3337,Shintoku Kita,Hokkaido
新得南,北海道,291,75,142.9176,43.1739,Shintoku South,Hokkaido
新篠津,北海道,265,74,141.6523,43.2204,Shinshinotsu,Hokkaido
本別,北海道,305,77,143.6181,43.1211,Hombetsu,Hokkaido
栗山,北海道,268,78,141.8063,43.0587,Kuriyama,Hokkaido
様似,北海道,291,101,142.9164,42.133,Samani,Hokkaido
標津北,北海道,334,60,145.0246,43.785,Shibetsu North,Hokkaido
標津南,北海道,332,63,144.9618,43.6772,Shibetsu South,Hokkaido
標茶北,北海道,326,70,144.6279,43.3848,Shibecha North,Hokkaido
標茶南,北海道,327,74,144.6804,43.2139,Shibecha South,Hokkaido
歌登北,北海道,282,34,142.4868,44.857,Utanobori,Hokkaido
歌登南,北海道,284,37,142.6039,44.7433,Utanobori,Hokkaido
沼田,北海道,271,59,141.9397,43.8203,Numata,Hokkaido
泊,北海道,242,78,140.5017,43.0527,Night,Hokkaido
浜中,北海道,336,74,145.1168,43.2084,Hamanaka,Hokkaido
浜頓別,北海道,281,28,142.4307,45.1001,Hamatombetsu,Hokkaido
深川北,北海道,275,59,142.1594,43.8243,Fukagawa North,Hokkaido
深川南,北海道,274,62,142.0776,43.6948,Fukagawa South,Hokkaido
清水,北海道,290,83,142.883,42.8742,Shimizu,Hokkaido
湧別北,北海道,305,50,143.6202,44.2146,Yubetsu North,Hokkaido
滝上北,北海道,294,50,143.0767,44.192,Takinoue north,Hokkaido
滝上南,北海道,293,52,143.0111,44.1146,Takinoue South,Hokkaido
熊石,北海道,232,101,140.004,42.1344,Kumaishi,Hokkaido
猿払北,北海道,275,22,142.1185,45.3346,Sarufutsu North,Hokkaido
猿払南,北海道,277,25,142.2254,45.2163,Sarufutsu South,Hokkaido
留辺蘂,北海道,302,61,143.4514,43.7419,Rubeshibe,Hokkaido
白滝,北海道,294,59,143.0861,43.8494,Shirataki,Hokkaido
白糠北,北海道,311,76,143.8936,43.1603,Shiranuka North,Hokkaido
白糠南,北海道,313,80,143.9841,42.9856,Shiranuka South,Hokkaido
白老,北海道,259,90,141.3497,42.5629,Shiraoi,Hokkaido
真狩,北海道,248,85,140.8084,42.763,Makkari,Hokkaido
知内,北海道,240,114,140.4207,41.5977,Shiriuchi,Hokkaido
砂川,北海道,270,67,141.909,43.5138,Sunagawa,Hokkaido
稚内北,北海道,270,18,141.885,45.4883,Wakkanai north,Hokkaido
稚内東,北海道,270,25,141.8806,45.2303,Wakkanai Higashi,Hokkaido
稚内西,北海道,265,24,141.6334,45.2531,Wakkanai West,Hokkaido
穂別,北海道,275,83,142.1285,42.8714,Hobetsu,Hokkaido
置戸東,北海道,303,64,143.51,43.6352,Oketo Higashi,Hokkaido
美幌,北海道,317,62,144.1835,43.7228,Bihoro,Hokkaido
美深北,北海道,278,40,142.3036,44.5973,Bifuka Kita,Hokkaido
美深東,北海道,284,41,142.5736,44.5509,Bifuka East,Hokkaido
美深西,北海道,278,43,142.2725,44.4732,Bifuka west,Hokkaido
美瑛東,北海道,284,67,142.6006,43.5038,Biei Higashi,Hokkaido
美瑛西,北海道,280,67,142.3906,43.5113,Biei West,Hokkaido
興部東,北海道,297,46,143.2407,44.3843,Okoppe East,Hokkaido
興部西,北海道,293,45,143.0264,44.4234,Okoppe West,Hokkaido
芽室,北海道,294,82,143.0603,42.892,Memuro,Hokkaido
蘭越,北海道,241,84,140.4831,42.8309,Rankoshi,Hokkaido
豊富,北海道,268,28,141.7834,45.1019,Abundant,Hokkaido
豊浦,北海道,245,88,140.665,42.6415,Toyoura,Hokkaido
豊頃,北海道,303,84,143.5203,42.8114,Toyokoro,Hokkaido
赤井川,北海道,248,77,140.8199,43.0842,Akaigawa,Hokkaido
足寄東,北海道,311,70,143.8983,43.3822,Ashoro East,Hokkaido
足寄西,北海道,301,73,143.4317,43.2708,Ashoro Nishi,Hokkaido
追分,北海道,268,83,141.8191,42.8739,Oiwake,Hokkaido
遠別,北海道,268,39,141.8187,44.6359,Embetsu,Hokkaido
門別東,北海道,279,89,142.3521,42.5934,Monbetsu East,Hokkaido
門別西,北海道,273,91,142.0381,42.5126,Monbetsu West,Hokkaido
阿寒北,北海道,315,69,144.0844,43.4361,Akan north,Hokkaido
阿寒南,北海道,315,77,144.123,43.1142,Akan South,Hokkaido
陸別,北海道,306,68,143.683,43.4683,Rikubetsu,Hokkaido
雄武,北海道,289,42,142.8444,44.5276,Omu,Hokkaido
静内,北海道,279,95,142.3572,42.3498,Shizunai,Hokkaido
音威子府,北海道,277,36,142.2542,44.7745,Otoineppu,Hokkaido
鶴居南,北海道,320,76,144.3274,43.1359,Tsuruiminami,Hokkaido
鶴居東,北海道,322,74,144.4285,43.22,Tsurui Higashi,Hokkaido
鶴居西,北海道,318,73,144.2338,43.2556,Tsuruinishi,Hokkaido
黒松内,北海道,241,89,140.4841,42.6104,Kuromatsunai,Hokkaido
仙台,宮城県,252,196,140.9969,38.24,Sendai,Miyagi Prefecture
利府,宮城県,251,194,140.9551,38.34,Rifu,Miyagi Prefecture
南三陸,宮城県,260,185,141.4176,38.6993,Minamisanriku,Miyagi Prefecture
唐桑,宮城県,265,180,141.6377,38.9207,Karakuwa,Miyagi Prefecture
小野田,宮城県,247,188,140.7804,38.5793,Onoda,Miyagi Prefecture
山元,宮城県,250,204,140.8924,37.9411,Yamamoto,Miyagi Prefecture
岩沼,宮城県,249,199,140.8441,38.1133,Iwanuma,Miyagi Prefecture
川崎,宮城県,244,198,140.6405,38.1802,Kawasaki,Miyagi Prefecture
志津川,宮城県,261,186,141.4428,38.6416,Shizugawa,Miyagi Prefecture
東和,宮城県,258,183,141.3254,38.786,Towa,Miyagi Prefecture
河北,宮城県,259,190,141.3421,38.5158,Kahoku,Miyagi Prefecture
田尻,宮城県,253,188,141.071,38.5907,Tajiri,Miyagi Prefecture
白石,宮城県,244,202,140.6027,38.0091,Shiraishi,Miyagi Prefecture
鳴子,宮城県,245,181,140.6513,38.8587,Naruko,Miyagi Prefecture
上山,山形県,238,200,140.2978,38.0813,Kaminoyama,Yamagata Prefecture
八幡,山形県,232,178,140.0333,38.9701,Yawata,Yamagata Prefecture
南陽,山形県,235,200,140.1553,38.1035,Nanyo,Yamagata Prefecture
天童,山形県,239,193,140.3805,38.3841,Tendo,Yamagata Prefecture
小国,山形県,227,202,139.8017,37.9883,Small country,Yamagata Prefecture
山形,山形県,237,196,140.2583,38.2693,Yamagata,Yamagata Prefecture
戸沢,山形県,235,184,140.178,38.7498,Tozawa,Yamagata Prefecture
最上,山形県,243,185,140.5544,38.7132,Mogami,Yamagata Prefecture
朝日,山形県,227,191,139.7606,38.4704,Asahi,Yamagata Prefecture
立川,山形県,232,187,140.0055,38.6357,Tachikawa,Yamagata Prefecture
米沢,山形県,232,205,140.0278,37.896,Yonezawa,Yamagata Prefecture
舟形,山形県,239,185,140.3744,38.7107,Funagata,Yamagata Prefecture
西川東,山形県,234,192,140.1249,38.4257,Nishikawa Higashi,Yamagata Prefecture
西川西,山形県,231,193,139.9916,38.386,Nishikawa west,Yamagata Prefecture
高畠,山形県,235,203,140.1836,37.9633,Takahata,Yamagata Prefecture
一戸,岩手県,256,151,141.1915,40.0811,Ichinohe,Iwate Prefecture
一関東,岩手県,252,178,141.0013,38.969,Ichi Kanto,Iwate Prefecture
一関西,岩手県,249,177,140.8638,39.0092,Ichi Kansai,Iwate Prefecture
一関西2,岩手県,249,177,140.864,39.0094,Ichi Kansai 2,Iwate Prefecture
久慈北,岩手県,268,147,141.7831,40.2686,Kuji Kita,Iwate Prefecture
久慈南,岩手県,266,151,141.712,40.0861,Kuji Minami,Iwate Prefecture
九戸,岩手県,260,149,141.4245,40.1533,Kunohe,Iwate Prefecture
二戸東,岩手県,259,147,141.3423,40.2383,Ninohe East,Iwate Prefecture
二戸西,岩手県,255,147,141.1709,40.2611,Ninohe West,Iwate Prefecture
住田,岩手県,260,173,141.3909,39.1809,Sumita,Iwate Prefecture
安代,岩手県,251,150,140.9529,40.1391,Ashiro,Iwate Prefecture
山田,岩手県,271,166,141.9336,39.4734,Yamada,Iwate Prefecture
岩泉,岩手県,265,158,141.652,39.802,Iwaizumi,Iwate Prefecture
川井北,岩手県,264,162,141.5977,39.6442,Kawai Kita,Iwate Prefecture
川井南,岩手県,266,166,141.6775,39.463,Kawai Minami,Iwate Prefecture
東和,岩手県,258,169,141.3015,39.334,Towa,Iwate Prefecture
玉山,岩手県,260,157,141.3826,39.825,Yushan,Iwate Prefecture
田老,岩手県,270,159,141.9087,39.7435,Taro,Iwate Prefecture
矢巾,岩手県,254,163,141.0929,39.6148,Yahaba,Iwate Prefecture
花巻北,岩手県,252,166,141.0001,39.4559,Hanamaki north,Iwate Prefecture
花巻南,岩手県,253,169,141.0473,39.3434,Hanamaki Minami,Iwate Prefecture
葛巻,岩手県,263,155,141.5492,39.9398,Kuzumaki,Iwate Prefecture
藤沢,岩手県,259,181,141.3512,38.8654,Fujisawa,Iwate Prefecture
軽米,岩手県,263,146,141.5709,40.2705,Light rice,Iwate Prefecture
金ヶ崎,岩手県,252,173,141.0118,39.1979,Kanegasaki,Iwate Prefecture
釜石,岩手県,269,171,141.8233,39.2741,Kamaishi,Iwate Prefecture
陸前高田,岩手県,263,177,141.532,39.0307,Rikuzentakata,Iwate Prefecture
雫石,岩手県,251,162,140.9465,39.6436,Shizukuishi,Iwate Prefecture
いわき東,福島県,251,226,140.9702,37.0264,Iwaki East,Fukushima Prefecture
いわき西,福島県,243,227,140.5853,36.9951,Iwaki west,Fukushima Prefecture
三春,福島県,242,215,140.538,37.4894,Miharu,Fukushima Prefecture
下郷,福島県,229,220,139.8725,37.2544,Shimogo,Fukushima Prefecture
伊南,福島県,222,222,139.5199,37.1723,Ina,Fukushima Prefecture
会津高田,福島県,228,216,139.8126,37.4508,Aizu Takada,Fukushima Prefecture
只見,福島県,218,218,139.3147,37.3421,Tadami,Fukushima Prefecture
川俣,福島県,244,210,140.5974,37.6636,Kawamata,Fukushima Prefecture
平田,福島県,243,221,140.5703,37.2169,Hirata,Fukushima Prefecture
檜枝岐,福島県,219,226,139.3755,37.0103,Hinoemata,Fukushima Prefecture
浪江,福島県,252,215,140.9871,37.4911,Namie,Fukushima Prefecture
熱塩加納,福島県,229,209,139.8821,37.7317,Atsushiokano,Fukushima Prefecture
猪苗代,福島県,235,211,140.1735,37.6461,Inawashiro,Fukushima Prefecture
矢吹,福島県,238,222,140.3386,37.2006,Yabuki,Fukushima Prefecture
福島,福島県,239,208,140.3766,37.7643,Fukushima,Fukushima Prefecture
西会津,福島県,226,208,139.715,37.7565,Nishiaizu,Fukushima Prefecture
西郷,福島県,233,223,140.093,37.1616,Saigo,Fukushima Prefecture
郡山,福島県,240,218,140.4264,37.353,Koriyama,Fukushima Prefecture
都路,福島県,246,215,140.7227,37.4703,City road,Fukushima Prefecture
長沼,福島県,236,220,140.2144,37.2822,Naganuma,Fukushima Prefecture
高郷,福島県,226,212,139.7533,37.6078,Takago,Fukushima Prefecture
中仙,秋田県,244,164,140.6116,39.5575,Nakasen,Akita
五城目,秋田県,236,155,140.2221,39.9155,Gojome,Akita
協和,秋田県,240,161,140.4075,39.6884,Kyowa,Akita
大森,秋田県,239,169,140.3869,39.3548,Omori,Akita
大館,秋田県,243,146,140.5812,40.3002,Odate,Akita
小坂,秋田県,249,142,140.8395,40.4563,Kosaka,Akita
東成瀬,秋田県,246,173,140.7129,39.174,Higashinaruse,Akita
湯沢,秋田県,241,173,140.471,39.1913,Yuzawa,Akita
田代,秋田県,241,146,140.4596,40.2755,Tashiro,Akita
男鹿,秋田県,227,154,139.7623,39.9554,Oga,Akita
矢島,秋田県,234,172,140.1283,39.2223,Yajima,Akita
藤里,秋田県,236,145,140.2341,40.3188,Fujisato,Akita
西仙北,秋田県,239,164,140.3481,39.545,Nishisenboku,Akita
西木北,秋田県,243,158,140.579,39.8147,Nishiki north,Akita
西木南,秋田県,243,161,140.5721,39.6634,Nishiki Minami,Akita
阿仁,秋田県,240,154,140.4072,39.9819,Ani,Akita
雄勝,秋田県,242,178,140.4952,38.9801,Ogatsu,Akita
烏海,秋田県,238,176,140.3185,39.0718,Wuhai,Akita
鹿角,秋田県,248,152,140.8084,40.0622,Kazuno,Akita
佐井,青森県,249,119,140.8567,41.4049,Sai,Aomori Prefecture
八戸,青森県,261,139,141.4451,40.5794,Hachinohe,Aomori Prefecture
六ヶ所,青森県,259,129,141.3738,40.9664,Rokkasho,Aomori Prefecture
十和田湖東,青森県,255,139,141.1547,40.5846,Towada Koto,Aomori Prefecture
十和田湖西,青森県,252,139,140.995,40.58,Towada Kosai,Aomori Prefecture
名川,青森県,259,142,141.3374,40.4492,Nakawa,Aomori Prefecture
大間,青森県,250,116,140.9127,41.5273,Oma,Aomori Prefecture
大鰐,青森県,243,141,140.5565,40.4841,Owani,Aomori Prefecture
岩木,青森県,239,138,140.3499,40.6199,Iwaki,Aomori Prefecture
川内,青森県,252,123,140.9896,41.234,Kawauchi,Aomori Prefecture
新郷,青森県,254,142,141.0923,40.4624,Shingo,Aomori Prefecture
深浦,青森県,232,135,140.0233,40.7451,Fukaura,Aomori Prefecture
田子,青森県,252,146,141.0145,40.2962,Takko,Aomori Prefecture
西目屋,青森県,237,140,140.2726,40.5488,Nishimeya,Aomori Prefecture
野辺地,青森県,254,132,141.1033,40.8564,Noheji,Aomori Prefecture
青森,青森県,245,132,140.6759,40.8524,Aomori,Aomori Prefecture
鰺ヶ沢,青森県,238,134,140.3121,40.7618,Ajigasawa,Aomori Prefecture
黒石,青森県,245,138,140.6646,40.6091,Kuroishi,Aomori Prefecture
えりも,北海道,296,104,143.1487,42.017,Erimo,Hokkaido
えりも岬,北海道,297,106,143.2403,41.937,Cape Erimo,Hokkaido
ウトロ,北海道,333,53,144.9973,44.0699,Utoro,Hokkaido
トムラウシ,北海道,291,71,142.9473,43.3338,Tomuraushi,Hokkaido
ニセコ,北海道,245,84,140.6877,42.8077,Niseko,Hokkaido
七飯,北海道,246,106,140.6958,41.8995,Nanae,Hokkaido
三石,北海道,284,98,142.5643,42.2528,Mitsuishi,Hokkaido
上の湯,北海道,239,101,140.3758,42.1244,Upper hot water,Hokkaido
上川,北海道,288,59,142.7686,43.8543,Kamikawa,Hokkaido
上猿払,北海道,277,25,142.2255,45.2141,Kamisarufutsu,Hokkaido
上西春別,北海道,329,69,144.7704,43.4108,Uenishi Harubetsu,Hokkaido
下川,北海道,285,47,142.6419,44.3111,Shimokawa,Hokkaido
中川,北海道,274,35,142.0717,44.8116,Nakagawa,Hokkaido
中札内,北海道,295,87,143.1356,42.6975,Inside the Nakasatsunai,Hokkaido
中標津,北海道,333,66,144.9726,43.555,Nakashibetsu,Hokkaido
中頓別,北海道,278,31,142.2908,44.9698,Nakatobe,Hokkaido
二股,北海道,311,76,143.8916,43.1502,Second share,Hokkaido
仁宇布,北海道,284,42,142.5691,44.545,Niupu,Hokkaido
今金,北海道,232,94,140.0175,42.4286,Imakane,Hokkaido
伊達,北海道,249,92,140.8658,42.4727,Date,Hokkaido
佐呂間,北海道,308,54,143.7747,44.0185,Saroma,Hokkaido
余別,北海道,239,72,140.3791,43.3235,Yobetsu,Hokkaido
余市,北海道,247,75,140.7818,43.1974,Yoichi,Hokkaido
倶知安,北海道,247,82,140.7672,42.9057,Kutchan,Hokkaido
八雲,北海道,237,98,140.2636,42.2586,Yakumo,Hokkaido
函館,北海道,246,110,140.7383,41.7701,Hakodate,Hokkaido
初山別,北海道,267,42,141.7664,44.5323,Hatsuyamabetsu,Hokkaido
別海,北海道,336,70,145.1168,43.3941,Betsukai,Hokkaido
北島歌,北海道,228,89,139.8287,42.5949,North Island Song,Hokkaido
北見,北海道,311,60,143.9008,43.7996,Kitami,Hokkaido
千歳,北海道,264,85,141.601,42.79,Chitose,Hokkaido
南富良野,北海道,284,75,142.5662,43.1666,Minamifurano,Hokkaido
南茅部,北海道,251,106,140.9697,41.9051,Minami Maobe,Hokkaido
占冠,北海道,280,80,142.3995,42.9805,Shimukappu,Hokkaido
厚岸,北海道,330,78,144.8498,43.0509,Akkeshi,Hokkaido
厚床,北海道,338,74,145.2604,43.2326,Thick bed,Hokkaido
厚田,北海道,261,70,141.4346,43.4001,Atsuta,Hokkaido
名寄,北海道,281,46,142.4547,44.3598,Nayoro,Hokkaido
和寒,北海道,281,54,142.4123,44.0235,Wassamu,Hokkaido
喜茂別,北海道,251,84,140.9364,42.7977,Kimobetsu,Hokkaido
四番川,北海道,264,66,141.5924,43.5324,Fourth river,Hokkaido
塘路,北海道,323,76,144.4976,43.1486,Tanglu,Hokkaido
増毛,北海道,263,59,141.5275,43.8515,Mashike,Hokkaido
士別,北海道,280,50,142.3942,44.1821,Shibetsu,Hokkaido
士幌,北海道,297,75,143.2408,43.1694,Shihoro,Hokkaido
壮瞥,北海道,249,90,140.8866,42.5533,Sobetsu,Hokkaido
夕張,北海道,272,80,142.0085,42.9933,Yubari,Hokkaido
大成,北海道,228,98,139.8184,42.2286,Dacheng,Hokkaido
大樹,北海道,298,92,143.2787,42.4984,Big tree,Hokkaido
大滝,北海道,253,88,141.0791,42.6711,Otaki,Hokkaido
天人峡,北海道,286,64,142.6837,43.6249,Tenjinkyo,Hokkaido
天塩,北海道,267,33,141.75,44.8845,Teshio,Hokkaido
宗谷岬,北海道,271,18,141.9548,45.5132,Cape Soya,Hokkaido
定山渓,北海道,255,80,141.1651,42.9721,Jozankei,Hokkaido
室蘭,北海道,252,95,141.0319,42.3483,Muroran,Hokkaido
富士見,北海道,299,63,143.3088,43.6746,Fujimi,Hokkaido
富良野,北海道,280,71,142.3845,43.3421,Furano,Hokkaido
寿都,北海道,236,85,140.2305,42.7904,Suttsu,Hokkaido
小樽,北海道,252,75,140.9935,43.1907,Otaru,Hokkaido
小清水,北海道,322,58,144.4629,43.8565,Koshimizu,Hokkaido
小砂子,北海道,231,113,139.9976,41.6487,Kosago,Hokkaido
層雲峡,北海道,291,61,142.9033,43.7704,Sounkyo,Hokkaido
岩内,北海道,242,80,140.5094,42.9793,Iwanai,Hokkaido
岩見沢,北海道,268,75,141.7754,43.1968,Iwamizawa,Hokkaido
島牧,北海道,233,87,140.0616,42.7011,Shimaki,Hokkaido
川湯,北海道,321,64,144.3901,43.6427,Kawayu,Hokkaido
帯広,北海道,297,81,143.2137,42.9311,Obihiro,Hokkaido
常呂,北海道,314,52,144.0712,44.1204,Tokoro,Hokkaido
幌加内,北海道,275,55,142.1484,44.0071,Horokanai,Hokkaido
幌毛志,北海道,278,86,142.2973,42.7275,Horokeshi,Hokkaido
平取,北海道,275,90,142.131,42.5886,Biratori,Hokkaido
広尾,北海道,299,97,143.312,42.2864,Hiroo,Hokkaido
広島,北海道,263,80,141.5524,42.9925,Hiroshima,Hokkaido
弟子屈,北海道,322,67,144.4485,43.5077,Teshikaga,Hokkaido
当別,北海道,262,74,141.5171,43.2237,Tobetsu,Hokkaido
愛別,北海道,284,57,142.5695,43.909,Aibetsu,Hokkaido
戸井,北海道,252,111,141.0025,41.7162,Toi,Hokkaido
支笏湖畔,北海道,260,85,141.4021,42.7755,Lake Shikotsu,Hokkaido
斜里,北海道,326,57,144.6657,43.9136,Shari,Hokkaido
新得,北海道,289,78,142.8395,43.0736,Shintoku,Hokkaido
日高,北海道,281,82,142.4484,42.8775,Hidaka,Hokkaido
早来,北海道,269,85,141.8221,42.7655,Hayakita,Hokkaido
旭川,北海道,280,61,142.3648,43.7726,Asahikawa,Hokkaido
月形,北海道,265,71,141.6635,43.3443,Moon shape,Hokkaido
朝日,北海道,284,52,142.5952,44.1185,Asahi,Hokkaido
木古内,北海道,240,112,140.4334,41.6795,Kikonai,Hokkaido
木間内,北海道,239,106,140.3695,41.9352,In the tree,Hokkaido
本別,北海道,305,77,143.6183,43.1213,Hombetsu,Hokkaido
本別海,北海道,339,70,145.284,43.3852,Honbetsukai,Hokkaido
札幌,北海道,259,76,141.3513,43.139,Sapporo,Hokkaido
朱鞠内,北海道,275,48,142.1612,44.2806,Zhu Minai,Hokkaido
東利尻,北海道,256,24,141.217,45.246,Tori Rishiri,Hokkaido
松前,北海道,234,118,140.1115,41.4339,Matsumae,Hokkaido
枝幸,北海道,284,32,142.5744,44.9375,Esashi,Hokkaido
根室,北海道,345,71,145.6003,43.3327,Nemuro,Hokkaido
森,北海道,243,102,140.5633,42.0963,Woods,Hokkaido
椴法華,北海道,255,108,141.1411,41.8345,Todohokke,Hokkaido
様似,北海道,291,101,142.9353,42.1306,Samani,Hokkaido
標津,北海道,336,63,145.1307,43.6619,Shibetsu,Hokkaido
標茶,北海道,325,72,144.5996,43.3033,Shibecha,Hokkaido
歌登,北海道,282,34,142.4811,44.8417,Utanobori,Hokkaido
正修,北海道,271,42,141.9653,44.5453,Correct repair,Hokkaido
江別,北海道,263,77,141.5462,43.1161,Ebetsu,Hokkaido
江差,北海道,234,107,140.127,41.8691,Esashi,Hokkaido
池田,北海道,302,81,143.4483,42.9283,Ikeda,Hokkaido
沼川,北海道,269,24,141.8531,45.2525,Numa River,Hokkaido
沼田,北海道,271,60,141.9342,43.8007,Numata,Hokkaido
津別,北海道,313,62,144.0272,43.7055,Tsubetsu,Hokkaido
浜中,北海道,336,78,145.1296,43.0767,Hamanaka,Hokkaido
浜益,北海道,260,65,141.3882,43.6015,Hamamasu,Hokkaido
浜頓別,北海道,279,27,142.3519,45.1266,Hamatombetsu,Hokkaido
浦幌,北海道,306,84,143.6588,42.8087,Urahoro,Hokkaido
浦河,北海道,288,100,142.7673,42.1678,Urakawa,Hokkaido
深川,北海道,273,62,142.0525,43.7243,Fukagawa,Hokkaido
港町,北海道,265,51,141.6642,44.1486,Port town,Hokkaido
湧別,北海道,305,50,143.6155,44.2199,Yubetsu,Hokkaido
湯ノ岱,北海道,237,110,140.2512,41.7492,Yunotai,Hokkaido
滝上,北海道,294,50,143.0774,44.1915,Takinoue,Hokkaido
滝川,北海道,270,66,141.9175,43.5524,Takikawa,Hokkaido
瀬棚,北海道,228,93,139.8537,42.4502,Setta,Hokkaido
熊石,北海道,231,101,139.9815,42.1297,Kumaishi,Hokkaido
猿払,北海道,274,22,142.1077,45.3299,Sarufutsu,Hokkaido
生花,北海道,301,89,143.4209,42.6181,flower arrangement,Hokkaido
由仁,北海道,268,80,141.7904,42.9986,Yuni,Hokkaido
留萌,北海道,265,56,141.637,43.9407,Rumoi,Hokkaido
留辺蘂,北海道,305,60,143.6072,43.7849,Rubeshibe,Hokkaido
登別,北海道,253,94,141.0814,42.4211,Noboribetsu,Hokkaido
白滝,北海道,296,58,143.1747,43.8785,Shirataki,Hokkaido
白糠,北海道,314,81,144.0697,42.9581,Shiranuka,Hokkaido
白老,北海道,259,90,141.3499,42.5627,Shiraoi,Hokkaido
目黒,北海道,299,101,143.3153,42.1287,Meguro,Hokkaido
直別,北海道,310,83,143.8579,42.8542,Farewell,Hokkaido
相泊,北海道,338,52,145.2478,44.106,Xiangpo,Hokkaido
石狩,北海道,258,75,141.3046,43.1721,Ishikari,Hokkaido
礼文,北海道,253,23,141.0475,45.3049,Rebun,Hokkaido
神恵内,北海道,240,76,140.4355,43.1449,Kamoenai,Hokkaido
福島,北海道,236,117,140.247,41.4862,Fukushima,Hokkaido
稚内,北海道,265,20,141.672,45.4163,Wakkanai,Hokkaido
稲穂,北海道,222,98,139.552,42.2397,Rice ear,Hokkaido
穂別,北海道,275,85,142.1346,42.7608,Hobetsu,Hokkaido
積丹,北海道,244,72,140.6014,43.2921,Shakotan,Hokkaido
糠平,北海道,299,72,143.3049,43.3191,Kanahira,Hokkaido
紋別,北海道,300,46,143.3538,44.3557,Monbetsu,Hokkaido
納沙布,北海道,350,70,145.8026,43.368,Nashabu,Hokkaido
網走,北海道,318,54,144.2729,44.0201,Abashiri,Hokkaido
置戸,北海道,304,63,143.578,43.6707,Oketo,Hokkaido
羅臼,北海道,337,54,145.1886,44.0202,Rausu,Hokkaido
美唄,北海道,269,71,141.8553,43.3332,Bibai,Hokkaido
美幌,北海道,315,59,144.1087,43.8244,Bihoro,Hokkaido
美深,北海道,279,43,142.3427,44.4806,Bifuka,Hokkaido
美瑛,北海道,282,65,142.4675,43.5885,Biei,Hokkaido
羽幌,北海道,266,46,141.6978,44.3611,Haboro,Hokkaido
興部,北海道,295,43,143.1277,44.4796,Okoppe,Hokkaido
船泊,北海道,253,20,141.0367,45.4408,Boat mooring,Hokkaido
芦別,北海道,276,67,142.1914,43.5199,Ashibetsu,Hokkaido
苫小牧,北海道,264,88,141.6057,42.6344,Tomakomai,Hokkaido
