館林,群馬県,222,245,139.5443,36.2441,Tatebayashi,Gunma Prefecture
高山,群馬県,209,236,138.9068,36.6212,Takayama,Gunma Prefecture
つくば,茨城県,233,246,140.0893,36.2137,Tsukuba,Ibaraki Prefecture
つくば南,茨城県,234,252,140.105,35.9814,Tsukuba South,Ibaraki Prefecture
ひたちなか,茨城県,244,242,140.6198,36.3631,Hitachinaka,Ibaraki Prefecture
北茨城2,茨城県,245,230,140.6545,36.8809,Kitaibaraki 2,Ibaraki Prefecture
十王,茨城県,243,234,140.5484,36.6922,Ten Kings,Ibaraki Prefecture
大子,茨城県,238,231,140.3181,36.8369,Daigo,Ibaraki Prefecture
大洋,茨城県,243,248,140.5621,36.1188,Ocean,Ibaraki Prefecture
山方,茨城県,240,236,140.3976,36.6405,Yamagata,Ibaraki Prefecture
岩瀬,茨城県,234,242,140.1401,36.3701,Iwase,Ibaraki Prefecture
常北,茨城県,239,240,140.3559,36.439,Tsunekita,Ibaraki Prefecture
御前山,茨城県,238,238,140.3013,36.5566,Gozenyama,Ibaraki Prefecture
江戸崎,茨城県,238,252,140.3301,35.9521,Edosaki,Ibaraki Prefecture
波崎2,茨城県,246,255,140.7323,35.8284,Hasaki 2,Ibaraki Prefecture
石下,茨城県,231,249,139.9889,36.1112,Ishige,Ibaraki Prefecture
霞ヶ浦,茨城県,238,249,140.314,36.0864,Kasumigaura,Ibaraki Prefecture
高萩,茨城県,243,232,140.575,36.7955,Takahagi,Ibaraki Prefecture
佐倉,千葉県,236,258,140.2267,35.7234,Sakura,Chiba prefecture
佐原,千葉県,241,254,140.4905,35.9007,Sahara,Chiba prefecture
八日市場,千葉県,243,258,140.568,35.7077,Yokaichiba,Chiba prefecture
勝浦,千葉県,238,272,140.3222,35.1577,Katsuura,Chiba prefecture
勝浦北,千葉県,237,271,140.2655,35.181,Katsuura Kita,Chiba prefecture
千倉,千葉県,230,277,139.9459,34.9707,Chikura,Chiba prefecture
千葉,千葉県,234,261,140.1022,35.6082,Chiba,Chiba prefecture
姉崎,千葉県,232,264,140.0489,35.4769,Anesaki,Chiba prefecture
富津,千葉県,229,268,139.8598,35.3083,Futtsu,Chiba prefecture
岬,千葉県,239,268,140.3867,35.2999,Cape,Chiba prefecture
市場,千葉県,233,268,140.0755,35.2988,market,Chiba prefecture
市川北,千葉県,231,257,139.9665,35.766,Ichikawa Kita,Chiba prefecture
成田,千葉県,238,257,140.3067,35.7801,Narita,Chiba prefecture
木更津,千葉県,230,267,139.9159,35.3738,Kisarazu,Chiba prefecture
木更津市役所,千葉県,230,267,139.9151,35.3766,Kisarazu City Hall,Chiba prefecture
東金,千葉県,238,262,140.3333,35.5727,Togane,Chiba prefecture
松戸,千葉県,229,256,139.9031,35.7868,Matsudo,Chiba prefecture
浦安,千葉県,229,260,139.9023,35.6537,Urayasu,Chiba prefecture
白井,千葉県,233,256,140.0564,35.7943,Shiroi,Chiba prefecture
白浜,千葉県,229,278,139.8979,34.9083,Shirahama,Chiba prefecture
稲毛,千葉県,233,260,140.0784,35.6335,Inage,Chiba prefecture
茂原,千葉県,237,265,140.2905,35.4327,Mobara,Chiba prefecture
蓮沼,千葉県,242,261,140.5014,35.6021,Hasunuma,Chiba prefecture
行徳,千葉県,230,259,139.9176,35.6947,Gyotoku,Chiba prefecture
野田,千葉県,229,252,139.8733,35.9595,Noda,Chiba prefecture
銚子,千葉県,248,258,140.83,35.7358,Choshi,Chiba prefecture
鋸南,千葉県,228,273,139.8351,35.1105,Kyonan,Chiba prefecture
長南,千葉県,236,266,140.237,35.3872,Chonan,Chiba prefecture
館山,千葉県,228,276,139.8449,34.9741,Tateyama,Chiba prefecture
鴨川,千葉県,234,273,140.1022,35.1155,Kamogawa,Chiba prefecture
中津川,埼玉県,207,251,138.801,35.9954,Nakatsugawa,Saitama
久喜,埼玉県,225,249,139.6968,36.072,Kuki,Saitama
大宮,埼玉県,224,254,139.6481,35.9065,Omiya,Saitama
小川,埼玉県,216,250,139.2626,36.0562,stream,Saitama
川口,埼玉県,226,256,139.7212,35.8098,Kawaguchi,Saitama
川越,埼玉県,221,254,139.4826,35.9034,Kawagoe,Saitama
所沢,埼玉県,221,256,139.4659,35.7965,Tokorozawa,Saitama
春日部,埼玉県,226,252,139.7526,35.9745,Kasukabe,Saitama
本庄,埼玉県,215,245,139.1937,36.2428,Honjo,Saitama
東松山,埼玉県,219,250,139.3912,36.054,Higashimatsuyama,Saitama
熊谷,埼玉県,219,248,139.3884,36.1476,Kumagaya,Saitama
秩父,埼玉県,213,251,139.0709,35.9954,Chichibu,Saitama
長瀞,埼玉県,213,248,139.1045,36.1179,Nagatoro,Saitama
飯能,埼玉県,218,255,139.3215,35.8401,Hanno,Saitama
三宅,東京都,221,299,139.4793,34.0745,Miyake,Tokyo
亀戸,東京都,228,259,139.8354,35.689,Kameido,Tokyo
八丈,東京都,227,322,139.7987,33.1194,Hachijo,Tokyo
八広,東京都,228,258,139.8249,35.7254,Yahiro,Tokyo
八枝,東京都,228,260,139.8115,35.6551,Yatsue,Tokyo
八王子,東京都,219,260,139.4034,35.6282,Hachioji,Tokyo
塩浜,東京都,228,259,139.8087,35.6657,Shiohama,Tokyo
奥戸,東京都,229,258,139.8624,35.7401,Okudo,Tokyo
宇喜田,東京都,229,259,139.8635,35.6704,Ukita,Tokyo
小金井,東京都,221,259,139.5029,35.699,Koganei,Tokyo
岡田,東京都,219,281,139.3909,34.7852,Okada,Tokyo
新宿,東京都,225,258,139.6859,35.7107,Shinjuku,Tokyo
新島,東京都,216,291,139.2573,34.3779,Niijima,Tokyo
東白鬚,東京都,228,258,139.8121,35.7313,Higashishirahige,Tokyo
東雲,東京都,227,260,139.799,35.6485,Shinonome,Tokyo
桧原,東京都,214,258,139.1454,35.7304,Hinohara,Tokyo
横網,東京都,227,259,139.7962,35.6874,Horizontal net,Tokyo
氷川,東京都,213,256,139.0956,35.8029,Hikawa,Tokyo
波浮港,東京都,220,283,139.4412,34.6874,Port of Wave,Tokyo
猿江,東京都,228,259,139.8193,35.6876,Sarue,Tokyo
瑞江,東京都,229,259,139.8912,35.6926,Mizue,Tokyo
町田,東京都,220,262,139.4137,35.5798,Machida,Tokyo
砂町,東京都,228,260,139.8343,35.6596,Sunacho,Tokyo
神着,東京都,222,297,139.5315,34.1228,Shinto,Tokyo
篠崎,東京都,229,258,139.8971,35.7138,Shinozaki,Tokyo
豊洲,東京都,227,260,139.7948,35.6538,Toyosu,Tokyo
越中島,東京都,227,259,139.7893,35.6685,Etchujima,Tokyo
辰巳,東京都,228,260,139.8093,35.6474,Tatsumi,Tokyo
青梅,東京都,217,256,139.2912,35.7968,Ome,Tokyo
今市,栃木県,226,233,139.7155,36.7258,Imaichi,Tochigi Prefecture
北高岡,栃木県,235,238,140.1557,36.5287,Kita Takaoka,Tochigi Prefecture
塩原,栃木県,227,227,139.8033,36.99,Shiobara,Tochigi Prefecture
宇都宮,栃木県,229,237,139.8861,36.5692,Utsunomiya,Tochigi Prefecture
小山,栃木県,227,244,139.8047,36.2859,Oyama,Tochigi Prefecture
小川,栃木県,234,233,140.1297,36.7639,stream,Tochigi Prefecture
湯元,栃木県,220,231,139.4204,36.8061,Yumoto,Tochigi Prefecture
真岡,栃木県,232,241,140.0225,36.4368,Moka,Tochigi Prefecture
矢板,栃木県,230,231,139.9264,36.8061,Sheet pile,Tochigi Prefecture
芹沼,栃木県,226,233,139.7144,36.7489,Serinuma,Tochigi Prefecture
茂木,栃木県,235,238,140.1742,36.545,Motegi,Tochigi Prefecture
葛生,栃木県,224,242,139.6145,36.3867,Kuzuu,Tochigi Prefecture
藤原,栃木県,226,231,139.7153,36.8144,Fujiwara,Tochigi Prefecture
足尾,栃木県,220,236,139.4376,36.6347,Ashio,Tochigi Prefecture
鹿沼,栃木県,227,238,139.7675,36.56,Kanuma,Tochigi Prefecture
黒磯,栃木県,233,228,140.0828,36.9417,Kuroiso,Tochigi Prefecture
三崎,神奈川県,224,272,139.6218,35.1441,Misaki,Kanagawa Prefecture
二俣川,神奈川県,222,265,139.5387,35.4544,Futamatagawa,Kanagawa Prefecture
厚木,神奈川県,218,265,139.3618,35.4424,Atsugi,Kanagawa Prefecture
小田原,神奈川県,214,269,139.152,35.2641,Odawara,Kanagawa Prefecture
山北,神奈川県,213,267,139.0826,35.3608,Yamakita,Kanagawa Prefecture
川崎,神奈川県,225,263,139.7062,35.5291,Kawasaki,Kanagawa Prefecture
平塚,神奈川県,218,268,139.3504,35.3355,Hiratsuka,Kanagawa Prefecture
横浜,神奈川県,224,265,139.634,35.4371,Yokohama,Kanagawa Prefecture
横須賀,神奈川県,224,269,139.6579,35.2727,Yokosuka,Kanagawa Prefecture
相模原,神奈川県,218,262,139.3265,35.5751,Sagamihara,Kanagawa Prefecture
秦野,神奈川県,215,266,139.2048,35.3794,Hadano,Kanagawa Prefecture
藤沢,神奈川県,221,267,139.4901,35.3385,Fujisawa,Kanagawa Prefecture
藤野,神奈川県,214,261,139.1548,35.6154,Fujino,Kanagawa Prefecture
鎌倉,神奈川県,222,268,139.5462,35.3192,Kamakura,Kanagawa Prefecture
万場,群馬県,210,248,138.9251,36.1162,Wanchang,Gunma Prefecture
下仁田,群馬県,206,246,138.7579,36.2287,Shimonita,Gunma Prefecture
伊勢崎,群馬県,215,244,139.1924,36.3147,Isesaki,Gunma Prefecture
前橋,群馬県,214,243,139.1368,36.3478,Maebashi,Gunma Prefecture
吾妻,群馬県,206,239,138.7523,36.5103,Azuma,Gunma Prefecture
坂本,群馬県,205,243,138.7179,36.35,Sakamoto,Gunma Prefecture
太田,群馬県,218,244,139.3609,36.2914,Ota,Gunma Prefecture
嬬恋,群馬県,201,239,138.5177,36.5133,Tsumagoi,Gunma Prefecture
桐生,群馬県,218,241,139.3251,36.4106,Kiryu,Gunma Prefecture
水上,群馬県,210,232,138.9695,36.7819,On the water,Gunma Prefecture
沼田,群馬県,213,235,139.0784,36.6578,Numata,Gunma Prefecture
渋川,群馬県,211,240,139.0092,36.4637,Shibukawa,Gunma Prefecture
片品,群馬県,216,232,139.2248,36.7722,Katashina,Gunma Prefecture
草津,群馬県,203,236,138.5918,36.6172,Kusatsu,Gunma Prefecture
館林,群馬県,222,246,139.5331,36.2343,Tatebayashi,Gunma Prefecture
高崎,群馬県,211,243,139.0176,36.3181,Takasaki,Gunma Prefecture
つくば,茨城県,233,248,140.0903,36.1251,Tsukuba,Ibaraki Prefecture
下妻,茨城県,231,247,139.9653,36.1843,Shimotsuma,Ibaraki Prefecture
下館,茨城県,231,244,139.9828,36.3062,Shimodate,Ibaraki Prefecture
北茨城,茨城県,245,230,140.6544,36.8808,Kitaibaraki,Ibaraki Prefecture
取手,茨城県,232,253,140.0494,35.9112,Handle,Ibaraki Prefecture
古河,茨城県,225,247,139.7037,36.1848,Furukawa,Ibaraki Prefecture
土浦,茨城県,235,249,140.1947,36.0729,Tsuchiura,Ibaraki Prefecture
大子,茨城県,239,232,140.3569,36.7761,Daigo,Ibaraki Prefecture
大宮,茨城県,240,238,140.4102,36.5516,Omiya,Ibaraki Prefecture
岩井,茨城県,230,250,139.908,36.0693,Iwai,Ibaraki Prefecture
日立,茨城県,245,237,140.6453,36.5915,Hitachi,Ibaraki Prefecture
水戸,茨城県,241,242,140.4528,36.369,Mito,Ibaraki Prefecture
江戸崎,茨城県,238,252,140.3194,35.9537,Edosaki,Ibaraki Prefecture
石岡,茨城県,237,247,140.2869,36.1901,Ishioka,Ibaraki Prefecture
笠間,茨城県,236,242,140.2372,36.3851,Kasama,Ibaraki Prefecture
那珂湊,茨城県,244,243,140.5955,36.3523,Nakaminatoo,Ibaraki Prefecture
鉾田,茨城県,241,247,140.4892,36.1587,Hokota,Ibaraki Prefecture
高萩,茨城県,246,234,140.7068,36.7061,Takahagi,Ibaraki Prefecture
鹿嶋,茨城県,244,252,140.6322,35.977,Kashima,Ibaraki Prefecture
